calc_postcode,calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,addr_housenumber,addr_street,addr_city,phone,website,website_status,website_redirect,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f
,W1F,W,node,383980821,node/383980821,51.5155449,-0.1366581,Green Man,Nicholson's,57,Berwick Street,London,+44 20 7494 9731,https://www.nicholsonspubs.co.uk/restaurants/london/thegreenman,403,,Q27083993,Mo-We 11:00-23:30, Th-Sa 10:00-01:00, Su 10:00-22:30,,,,
,W1F,W,way,475721718,way/475721718,51.5151572,-0.1371828,King's Arms,Stonegate,23,Poland Street,London,+44 20 7734 5907,https://www.kingsarms-soho.co.uk/london,200,,,,,,,,,
,W1F,W,way,477968049,way/477968049,51.5154909,-0.134496,Mr Fogg's Hat Tavern,,22,Great Chapel Street,London,+44 20 7590 3608,https://www.mr-foggs.com/mr-foggs-hat-tavern/,200,,,Mo-Tu 12:01-23:01, We-Sa 12:01-00:01, Su 12:01-22:31,,,,
,W1F,W,way,54666911,way/54666911,51.5140701,-0.1391839,O'Neills,O'Neill's,37-38,Great Marlborough Street,London,,https://www.oneills.co.uk/carnaby-street/,403,,,,,,,,,
,W1F,W,way,273720735,way/273720735,51.5136265,-0.1365676,Star & Garter,,62,Poland Street,London,,,,,,,,,,,,
,W1F,W,way,153698493,way/153698493,51.5126563,-0.1365791,Sun and 13 Cantons,Fuller's,21,Great Pulteney Street,London,,https://www.sunand13cantons.co.uk/,200,,Q18162102,,,,,,,
,W1F,W,node,499350848,node/499350848,51.5150632,-0.141263,The Argyll Arms,Nicholson's,18,Argyll Street,London,,https://www.nicholsonspubs.co.uk/restaurants/london/theargyllarmsoxfordcircuslondon,403,,Q15978878,,,,,,,
,W1F,W,way,156620042,way/156620042,51.5138375,-0.1349787,The Blue Posts,,22,Berwick Street,London,+44 20 7437 5008,https://www.theblueposts.net/,200,,,Mo-Sa 11:30-23:00, Su 11:30-22:30,,,,,
,W1F,W,node,466926232,node/466926232,51.5111757,-0.1363142,The Crown,Nicholson's,,,,,https://www.nicholsonspubs.co.uk/restaurants/london/thecrownbrewerstreetlondon,403,,,,,,,,,
,W1F,W,node,12183990594,node/12183990594,51.5130058,-0.1391809,The Ganton Arms,,,Ganton Street,London,+44 20 3813 5941,https://www.urbanpubsandbars.com/venues/the-ganton-arms,,,,"Mo-We,Su 11:30-23:00; Th-Sa 11:30-24:00",,,,,,
,W1F,W,way,275127241,way/275127241,51.5149308,-0.1352685,The George,,1,D'Arblay Street,London,,https://www.shepherdneame.co.uk/pubs/soho/george,404,,Q27087335,"Mo-Th 12:00-23:00, Fr,Sa 12:00-24:00, Su 12:00-21:00",,,,,,
,W1F,W,way,273697641,way/273697641,51.5132705,-0.1366002,The John Snow,Samuel Smith,39,Broadwick Street,London,,,,,Q123244004,,,,,,,
,W1F,W,way,273631904,way/273631904,51.5125902,-0.1373939,The Old Coffee House,,49,Beak Street,London,,,,,,,,,,,,
,W1F,W,way,272198115,way/272198115,51.5136828,-0.1395644,The Shakespeare's Head,Greene King,29,Great Marlborough Street,London,,https://www.greeneking.co.uk/pubs/greater-london/shakespeares-head,200,,,,,,,,,
,W1F,W,way,272084523,way/272084523,51.5134393,-0.1382439,The Shaston Arms,Hall & Woodhouse,4-6,Ganton Street,London,,https://www.theshastonarms.co.uk/,,,,,,,,,,
,W1F,W,way,157779664,way/157779664,51.5140538,-0.1341888,The Ship,Fuller's,116,Wardour Street,London,,https://www.shipsoho.co.uk/,200,,Q113728208,"Mo-Fr 12:00-23:00, Sa 13:00-23:00",,,,,,
,W1F,W,way,272299419,way/272299419,51.5133925,-0.1386614,White Horse,Nicholson's,16,Newburgh Street,London,,https://www.nicholsonspubs.co.uk/restaurants/london/thewhitehorsecarnabystreetlondon,403,,,,,,,,,
,W1G,W,way,671497302,way/671497302,51.5213943,-0.1505519,Inn 1888,,21a,Devonshire Street,London,,https://inn1888marylebone.co.uk/,200,,,,,,,,,
,W1G,W,supabase,,d41c94e3-765a-4f0b-82d8-cd771149d5ec,51.5162,-0.143528,Phoenix,Independent,,,,(020) 7493 8003,,,,,,,,,,,
,W1G,W,way,147997976,way/147997976,51.5200699,-0.1461846,The Jackalope,Samuel Smith's Brewery,43,Weymouth Mews,London,,https://jackalopelondon.com/#firstPage,200,,,,,,,,,
,W1G,W,way,149052141,way/149052141,51.5196676,-0.1502131,The King's Head,,13,Westmoreland Street,London,,,,,,,,,,,,
,W1G,W,way,244772128,way/244772128,51.5159299,-0.142972,The New Explorer,Greene King,23,Great Castle Street,London,+44 20 7491 0467,https://www.greeneking.co.uk/pubs/greater-london/new-explorer,200,,,,,,,,,
,W1G,W,way,244772129,way/244772129,51.516091,-0.1436072,The Phoenix Public House,,37,Cavendish Square,London,,,,,,,,,,,,
,W1H,W,node,298220963,node/298220963,51.5175308,-0.1640235,Duke of York,,45,Harrowby Street,London,,,,,,,,,,,,
,W1H,W,node,298220599,node/298220599,51.5181298,-0.1657799,Lord Wargrave,,40-42,Brendon Street,London,+44 20 7723 0559,https://www.urbanpubsandbars.com/venues/lord-wargrave,200,,,Mo-Sa 10:00-23:30, Su 10:00-23:00,,,,,
,W1H,W,way,678633914,way/678633914,51.5147702,-0.1609427,The Carpenters Arms,,12,Great Cumberland Mews,London,,https://www.thecarpentersarmspub.co.uk/,200,,,Mo-Sa 11:00-23:00, Su 11:00-22:30,,,,,
,W1H,W,node,10582361575,node/10582361575,51.5193391,-0.1614773,The Duke of Wellington,,94A,Crawford Street,London,,https://thedukew1h.co.uk/,200,,Q21008653,,,,,,,
,W1H,W,node,6351723681,node/6351723681,51.5152677,-0.1581425,The Grazing Goat,,6,New Quebec Street,London,,,,,,,,,,,,
,W1H,W,way,680918475,way/680918475,51.5187249,-0.1648827,The Larrik,,32,Crawford Place,London,,https://www.thelarrik.com/,200,,,,,,,,,
,W1H,W,way,678633921,way/678633921,51.5151832,-0.1611659,The Portman,,51,Upper Berkeley Street,London,,https://gofabx.org/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,W1H,W,way,202339356,way/202339356,51.5200584,-0.1624203,The Royal Oak,,74-76,York Street,London,,https://theroyaloakw1.com/,200,,Q27081017,,,,,,,
,W1H,W,way,208892606,way/208892606,51.5145249,-0.1559152,The Three Tuns,Greene King,1,Portman Mews South,London,,https://www.greeneking.co.uk/pubs/greater-london/three-tuns,200,,,,,,,,,
,W1H,W,way,202339357,way/202339357,51.5207515,-0.1625269,Thornbury Castle,,29a,Enford Street,London,,,,,,,,,,,,
,W1J,W,supabase,,4c3dbf2a-3d87-461b-8e47-b1f507cced94,51.5061,-0.1478,Chesterfield Arms,Metropolitan Pub Company,,,,(020) 7499 3017,https://www.thechesterfieldarms.com/,,,,,,,,,,
,W1J,W,way,299039548,way/299039548,51.5091147,-0.1472593,Coach and Horses,,5,Hill Street,London,,https://www.coachandhorsesmayfair.co.uk/,200,,,,,,,,,
,W1J,W,way,338696812,way/338696812,51.5108085,-0.1437708,Coach and Horses,Greene King,5,Bruton Street,London,,https://www.greeneking.co.uk/pubs/greater-london/coach-and-horses,200,,Q28026659,,,,,,,
,W1J,W,supabase,,3e51487c-ef26-4ce0-b431-bd1e6d7c6ed3,51.5084,-0.14618,Footman,Independent,,,,(020) 7499 2988,https://www.thefootmanmayfair.com/,,,,,,,,,,
,W1J,W,way,629793088,way/629793088,51.5061371,-0.1467943,Market Tavern,,7,Shepherd Street,London,,https://www.themarkettavernmayfair.co.uk/,403,,,,,,,,,
,W1J,W,supabase,,59661873-fc5b-4244-b7eb-22c1eee8a369,51.5041,-0.148428,Royal Air Force Club,The Royal Air Force Club,,,,(020) 7399 1001,,,,,,,,,,,
,W1J,W,node,489826802,node/489826802,51.5061405,-0.1477362,Shepherds Tavern,,50,Hertford Street,London,,https://www.greeneking.co.uk/pubs-near-me,200,,,,,,,,,
,W1J,W,way,605452758,way/605452758,51.5111275,-0.1450193,The Guinea,,30,Bruton Place,London,,https://www.theguinea.co.uk/,200,,,,,,,,,
,W1J,W,node,289996602,node/289996602,51.5062952,-0.146163,The Kings Arms,Greene King,2,Shepherd Market,London,+44 20 7629 0416,https://www.greeneking.co.uk/pubs-near-me,200,https://www.greeneking.co.uk/pubs-near-me,,,,,,,,
,W1J,W,way,299039550,way/299039550,51.50852,-0.146141,The Only Running Footman,,5,Charles Street,London,,https://www.thefootmanmayfair.com/,200,,Q20005803,,,,,,,
,W1J,W,way,237795434,way/237795434,51.5090776,-0.1494373,The Punch Bowl,,41,Farm Street,London,,https://butcombe.com/the-punchbowl-pub-mayfair/,,,Q7758738,,,,,,,
,W1J,W,way,629171088,way/629171088,51.5066196,-0.1463012,Ye Grapes,,16,Shepherd Market,London,+44 20 7629 4989,https://yegrapesmayfair.co.uk/,200,,,,,,,,,
,W1K,W,supabase,,455c549c-34dc-4b5a-b895-d87943f2d871,51.5096,-0.151698,Audley,Artfarm (Iwan & Manuela Wirth) / Hauser & Wirth,,,,(020) 3840 9862,https://theaudleypublichouse.com/,,,,,,,,,,
,W1K,W,node,462025244,node/462025244,51.5129113,-0.1509087,Barley Mow,,82,Duke Street,London,,https://www.cubitthouse.co.uk/the-barley-mow-mayfair/,,,,,,,,,,
,W1K,W,way,631474504,way/631474504,51.5041033,-0.1489078,Rose & Crown,Greene King,2,Old Park Lane,London,,https://www.greeneking.co.uk/pubs/greater-london/rose-and-crown,200,,,,,,,,,
,W1K,W,node,259774303,node/259774303,51.5131349,-0.1484154,Running Horse,,,,,,,,,Q27084619,,,,,,,
,W1K,W,way,342206350,way/342206350,51.5097236,-0.1515716,The Audley Public House,,41-43,Mount Street,London,,https://theaudleypublichouse.com/,,,,,,,,,,
,W1K,W,way,608184600,way/608184600,51.512711,-0.1458775,The Iron Duke,Fuller's,11,Avery Row,London,,https://www.irondukemayfair.co.uk/,200,,,,,,,,,
,W1S,W,way,249211261,way/249211261,51.514038,-0.145796,Bonds,,11-16,Dering Street,London,+44 20 7629 0531,https://www.thechaptercollection.co.uk/bonds-mayfair,,,,,,,,,,
,W1S,W,way,249211263,way/249211263,51.5142132,-0.1458846,Duke of York,Greene King,8,Dering Street,London,+44 20 7629 0319,https://www.greeneking.co.uk/pubs/greater-london/duke-of-york,200,,,,,,,,,
,W1S,W,way,592220489,way/592220489,51.5113665,-0.1417634,The Burlington Arms,,21,Old Burlington Street,London,,https://burlingtonarms.com/,200,,,,,,,,,
,W1S,W,way,166891510,way/166891510,51.5078573,-0.1413284,The Clarence,Nicholson's,4,Dover Street,London,,https://www.nicholsonspubs.co.uk/restaurants/london/theclarencemayfairlondon,403,,,,,,,,,
,W1S,W,way,290081133,way/290081133,51.508832,-0.1412627,The Goat Tavern,Greene King,3,Stafford Street,London,,https://www.greeneking.co.uk/pubs/greater-london/goat-tavern,200,,,,,,,,,
,W1S,W,way,289953461,way/289953461,51.5086659,-0.1412111,The King's Head,Nicholson's,10,Stafford Street,London,,https://www.nicholsonspubs.co.uk/restaurants/london/thekingsheadmayfairlondon,403,,,,,,,,,
,W1S,W,way,589641506,way/589641506,51.5128542,-0.1425971,The Mason Arms,Greene King,38,Maddox Street,London,+44 20 7491 7809,https://www.greeneking.co.uk/pubs/greater-london/masons-arms,200,,,,,,,,,
,W1S,W,node,259774404,node/259774404,51.5124213,-0.1422011,The Windmill,,6-8,Mill Street,London,,https://www.youngs.co.uk/,200,,,,,,,,,
,W1T,W,way,244772119,way/244772119,51.5167096,-0.1330019,Black Horse,,6,Rathbone Place,London,+44 20 3582 4137,https://www.urbanpubsandbars.com/venues/the-black-horse,200,,,Mo-Th 12:00-23:30, Fr-Sa 12:00-24:00, Su 12:00-22:00,,,,
,W1T,W,node,385564475,node/385564475,51.5165329,-0.1326779,Bradley's Spanish Bar,,42-44,Hanway Street,London,+44 20 7636 0359,https://www.bradleysspanishbar.com/,200,,,Mo-Sa 12:00-22:00, Su 12:00-18:00,,,,,
,W1T,W,node,12045676386,node/12045676386,51.517691,-0.1333706,Bricklayers Arms,Samuel Smith,31,Gresse Street,London,+44 20 7636 5593,,,,Q132716823,Mo-Sa 11:00-23:00, Su 12:00-22:30,,,,,
,W1T,W,way,40917016,way/40917016,51.5217801,-0.1364802,Carpenters Arms,,68-70,Whitfield Street,London,,,,,,Mo-We 12:00-23:00, Th 12:00-23:30, Fr 12:00-24:00, Sa 12:00-23:00, Su 12:00-22:00,,
,W1T,W,way,98535850,way/98535850,51.5187247,-0.1359643,Duke of York,,47,Rathbone Street,London,+44 20 7636 7065,,,,Q18748734,Mo-Fr 12:00-23:00, Sa 13:00-23:00, Su off,,,,
,W1T,W,way,750447445,way/750447445,51.5225133,-0.1357722,Fitzrovia Belle,,174,Tottenham Court Road,London,,https://www.bellepubsandrestaurants.co.uk/fitzroviabelle,,,,,,,,,,
,W1T,W,way,138339524,way/138339524,51.518648,-0.1346453,Fitzroy Tavern,,16,Charlotte Street,London,+44 20 7580 3714,https://fitzroytavern.co.uk/,,,Q5455720,Mo-Sa 11:00-23:00, Su 12:00-22:30,,,,,
,W1T,W,way,745483505,way/745483505,51.5220874,-0.1395832,Lore of the Land,,4,Conway Street,London,,https://gritchiepubs.com/contact/,403,,,Mo-Fr 11:00-23:00,,,,,,
,W1T,W,way,226909129,way/226909129,51.5180126,-0.1346444,Marquis of Granby,Nicholson's,2,Rathbone Street,London,+44 20 7580 7836,https://www.nicholsonspubs.co.uk/restaurants/london/themarquisofgranbyrathbonestreetlondon,403,,Q18748735,Mo 12:00-23:00, Tu-Sa 11:00-23:00, Su 12:00-22:30,,,,
,W1T,W,way,648689210,way/648689210,51.5181303,-0.1352502,Newman Arms,,23,Rathbone Street,London,+44 20 7636 1127,https://www.thenewmanarms.co.uk/,200,,Q18748737,,,,,,,
,W1T,W,way,427341994,way/427341994,51.5242012,-0.1384898,Prince of Wales Feathers,,8,Warren Street,London,+44 20 7383 4849,https://www.theprinceofwalesfeathersw1.co.uk/,403,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-22:00",,,,,,
,W1T,W,way,420411288,way/420411288,51.5236793,-0.1410207,Smuggler's Tavern,,28,Warren Street,London,+44 20 7388 8686,https://thesmugglerstavern.co.uk/,200,,,,,,,,,
,W1T,W,node,271949863,node/271949863,51.5165073,-0.1373884,The Adam & Eve,,77A,Wells Street,London,+44 20 7636 0717,https://www.theadamandevew1.co.uk/,200,,,,,,,,,
,W1T,W,way,97209483,way/97209483,51.5169725,-0.1354669,The Blue Posts,Samuel Smith,81,Newman Street,London,,,,,Q132732978,,,,,,,
,W1T,W,way,651644530,way/651644530,51.5168838,-0.137281,The Champion,,12-13,Wells Street,London,+44 20 7323 1228,https://www.thechampionpub.co.uk/,403,,Q27083432,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,W1T,W,way,294886275,way/294886275,51.5229841,-0.1369163,The Court,,108A,Tottenham Court Road,London,,,,,,,,,,,,
,W1T,W,way,188549801,way/188549801,51.5198704,-0.1348351,The Fitzrovia,Greene King,18,Goodge Street,London,,https://www.greeneking.co.uk/pubs/greater-london/fitzrovia,200,,,,,,,,,
,W1T,W,way,210891582,way/210891582,51.5229896,-0.1420012,The George & Dragon,,151,Cleveland Street,London,,,,,Q18344137,Mo-Th 12:00-23:30, Fr 12:00-00:00, Sa 12:00-23:00,,,,
,W1T,W,node,257937397,node/257937397,51.5231854,-0.138689,The Grafton Arms,,72,Grafton Way,London,,https://www.graftonarms.co.uk/,200,,,,,,,,,
,W1T,W,way,251068938,way/251068938,51.5204168,-0.1353404,The Hope,,15,Tottenham Street,London,,,,,,,,,,,,
,W1T,W,way,294646443,way/294646443,51.5187726,-0.1321679,The Jack Horner,Fuller's,236,Tottenham Court Road,London,,https://www.jackhornerpub.co.uk/,200,,,Mo 09:00-23:00, Tu, We 08:00-23:00, Th-Sa 08:00-23:00, Su 09:00-22:30,,
,W1T,W,way,294886276,way/294886276,51.5235026,-0.1373876,The Northumberland Arms,,119,Tottenham Court Road,London,,https://www.northumberland-arms.com/,200,,,Mo-Sa 11:00-01:00, Su 12:00-01:00,,,,,
,W1T,W,way,118806519,way/118806519,51.5191444,-0.1367032,The One Tun,Young's,58-60,Goodge Street,London,,https://www.theonetun.co.uk/,,,Q132732920,,,,,,,
,W1T,W,way,98535852,way/98535852,51.5192265,-0.1357686,The Queen Charlotte,BrewDog,43,Goodge Street,London,+44 20 7323 9361,https://www.thequeencharlotte.co.uk/,,,,Mo-Sa 12:00-23:00, Su off,,,,,
,W1T,W,way,422540681,way/422540681,51.5191866,-0.1332007,The Rising Sun,Greene King,46,Tottenham Court Road,London,,https://www.greeneking.co.uk/pubs/greater-london/rising-sun,200,,Q18708780,"Mo 11:00-23:00; Tu,We 11:00-23:30; Th-Sa 11:00-00:00; Su 12:00-22:30",,,,,,
,W1T,W,supabase,,9eeb2b4b-d67f-4976-b80f-0cfd197c9634,51.5177,-0.134025,Wheatsheaf,Independent,,,,(020) 7580 1585,,,,,,,,,,,
,W1U,W,way,148893860,way/148893860,51.5180582,-0.1513399,Angel In The Fields,Samuel Smith,37,Thayer Street,London,,https://angelinthefields.site/,,,,,,,,,,
,W1U,W,way,110479652,way/110479652,51.5161552,-0.1521278,Devonshire Arms,,7,Duke Street,London,,https://www.thedevonshirepub.co.uk/,200,,,,,,,,,
,W1U,W,way,134708045,way/134708045,51.5176529,-0.150847,Golden Eagle,,59,Marylebone Lane,London,,,,,,,,,,,,
,W1U,W,way,107039274,way/107039274,51.5149145,-0.1504122,Lamb & Flag,Greene King,24,James Street,London,,https://www.greeneking.co.uk/pubs/greater-london/lamb-and-flag,200,,,Mo-Sa 11:30-23:00, Su 11:30-22:30,,,,,
,W1U,W,way,148011247,way/148011247,51.5196984,-0.155661,The Barley Mow,,8,Dorset Street,London,,,,,Q17985738,,,,,,,
,W1U,W,way,300860985,way/300860985,51.5200509,-0.1573052,The Beehive,,126,Crawford Street,London,+44 20 7486 8037,,,,Q21008639,"Mo-Sa 12:00-23:00; Su, PH 12:00-22:00",,,,,,
,W1U,W,way,134708046,way/134708046,51.5171656,-0.1506344,The Coach Makers Arms,,88,Marylebone Lane,London,,https://www.cubitthouse.co.uk/the-coach-makers-arms-marylebone/,200,,,,,,,,,
,W1U,W,way,134071472,way/134071472,51.5163697,-0.1497601,The Cock and Lion,,62,Wigmore Street,London,+44 20 7935 8727,,,,,,,,,,,
,W1U,W,way,159039182,way/159039182,51.5147407,-0.1514512,The Duchess,,39,Duke Street,London,,https://www.thechaptercollection.co.uk/duchess-marylebone,200,,,Mo-Th 11:00-23:00, Fr-Sa 11:00-00:00, Su 12:00-22:00,,,,
,W1U,W,way,235396553,way/235396553,51.5192313,-0.1531915,The Gunmakers,,33,Aybrook Street,London,,https://gunmakershouse.co.uk/,200,,,Mo-Sa 12:00-23:00, Su 11:00-22:30,,,,,
,W1U,W,way,235395299,way/235395299,51.5184192,-0.1547788,The Hart,,56,Blandford Street,London,,https://www.thehartw1.com/,,,,,,,,,,
,W1U,W,way,148878074,way/148878074,51.5214796,-0.1520653,The Prince Regent,,71,Marylebone High Street,London,,https://www.theprinceregentw1.co.uk/,403,,Q27081696,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,W1W,W,way,276146932,way/276146932,51.5193164,-0.1407249,Crown & Sceptre,,86,Great Titchfield Street,London,+44 20 7307 9971,https://www.thecrownandsceptrew1.co.uk/,403,,,Mo-Sa 10:00-23:00, Su 12:00-22:30,,,,,
,W1W,W,way,345140316,way/345140316,51.5198684,-0.142414,Horse and Groom,Samuel Smith's Brewery,128,Great Portland Street,London,,,,,,,,,,,,
,W1W,W,way,345696147,way/345696147,51.5185115,-0.1402942,Kings Arms,,68,Great Titchfield Street,London,,https://www.kingsarmsw1.co.uk/,,,,,,,,,,
,W1W,W,node,13504981692,node/13504981692,51.5214835,-0.1430944,Sixes,,,,,,,,,,,,,,,,
,W1W,W,node,6185626255,node/6185626255,51.5199434,-0.1432132,Stag's Head,,102,New Cavendish Street,London,,,,,,,,,,,,
,W1W,W,node,312159181,node/312159181,51.523319,-0.143984,The Albany,,240-242,Great Portland Street,London,,,,,,,,,,,,
,W1W,W,way,244772127,way/244772127,51.5167819,-0.1414027,The Cock Tavern,Samuel Smith,27,Great Portland Street,London,,https://cocktavern-london.co.uk/,,,Q132732809,,,,,,,
,W1W,W,way,148695430,way/148695430,51.5176529,-0.1418638,The George,Greene King,55,Great Portland Street,London,,https://thegeorge.london/pub/,404,,Q27087166,,,,,,,
,W1W,W,way,431545353,way/431545353,51.5189364,-0.1394686,The Green Man,,36,Riding House Street,London,+44 20 7580 9087,,,,,,,,,,,
,W1W,W,way,659258969,way/659258969,51.5202347,-0.1386516,The King & Queen,,1,Foley Street,London,,https://www.thekingandqueenpub.com/,200,,,,,,,,,
,W1W,W,way,110753811,way/110753811,51.5222206,-0.1441885,The Lucky Saint,,58,Devonshire Street,London,,https://luckysaint.co/pages/the-lucky-saint-pub-london-w1,200,,,,,,,,,
,W1W,W,way,659467810,way/659467810,51.5203515,-0.1407759,The Ship,,134,New Cavendish Street,London,,https://theshipw1.com/,,,,,,,,,,
,W1W,W,way,183024352,way/183024352,51.5189024,-0.1413529,Yorkshire Grey,Samuel Smith,46,Langham Street,London,,,,,Q18162297,,,,,,,
,W2,W,supabase,,5358fac6-0b9d-42f1-9a0d-c1834240f62e,51.5149,-0.17577,Bear,Craft Beer Co,,,,(020) 7262 3907,,,,,,,,,,,
,W2,W,node,3813178074,node/3813178074,51.5167823,-0.1764521,Beer House,SSP UK,,,,,https://thebeerhouseuk.com/locations/paddington/,404,,,Mo-Sa 11:00-22:00, Su 11:00-20:00,,,,,
,W2,W,node,2492718707,node/2492718707,51.5190539,-0.1705643,Brewdog Paddington,BrewDog,Unit 1,West End Quay,London,,https://brewdog.com/pages/bars/paddington,200,,,,,,,,,
,W2,W,node,375792331,node/375792331,51.5157797,-0.1745199,Dickens Tavern,Greene King,25,London Street,London,,https://www.greeneking.co.uk/pubs/greater-london/dickens-tavern,200,,,,,,,,,
,W2,W,way,155494899,way/155494899,51.5169157,-0.1729579,Fountains Abbey,Greene King,109,Praed Street,London,,https://www.greeneking.co.uk/pubs/greater-london/fountains-abbey,200,,,,,,,,,
,W2,W,node,4810177421,node/4810177421,51.5188127,-0.1761484,Heist Bank,,5,North Wharf Road,London,+44 20 7723 8080,https://heistbank.com/,200,,,Mo 12:00-22:00, Tu 12:00-23:00, We-Th 12:00-23:30, Fr-Sa 12:00-24:00, Su 12:00-20:00,,
,W2,W,way,761312030,way/761312030,51.5123734,-0.1891188,Kings Head,Greene King,33,Moscow Road,London,+44 20 7229 4233,https://www.greeneking.co.uk/pubs/greater-london/kings-head,200,,,,,,,,,
,W2,W,way,107155373,way/107155373,51.512317,-0.1898887,Phoenix,Greene King,51,Moscow Road,London,,https://www.greeneking.co.uk/pubs/greater-london/phoenix,200,,,,,,,,,
,W2,W,way,753467777,way/753467777,51.5136724,-0.187465,Prince Alfred,,112,Queensway,London,+44 20 7229 1474,https://prince-alfred.co.uk/,200,,,"Mo-Th 12:00-23:00, Fr,Sa 12:00-24:00, Su 12:00-22:30",,,,,,
,W2,W,way,42030132,way/42030132,51.5173439,-0.1801918,Prince of Wales,,2,Cleveland Terrace,London,,https://www.princeofwalespaddington.co.uk/index,200,,,,,,,,,
,W2,W,way,733941338,way/733941338,51.5182131,-0.1698328,Royal Exchange,,26,Sale Place,London,,https://royalexchangepub.co.uk/,,,,,,,,,,
,W2,W,way,155488603,way/155488603,51.5154924,-0.1746004,Sawyers Arms,Greene King,8-9,London Street,London,,https://www.greeneking.co.uk/pubs/greater-london/sawyers-arms,200,,,,,,,,,
,W2,W,way,517877764,way/517877764,51.5129481,-0.1747397,Stablehand,,4,Bathurst Street,London,+4420 7402 0083,https://thestablehand.co.uk/,200,,,,,,,,,
,W2,W,node,30585304,node/30585304,51.5126423,-0.187786,The Bayswater Arms,Taylor Walker,,,,,,,,,,,,,,,
,W2,W,node,2261572101,node/2261572101,51.5210275,-0.1842132,The Bridge House,,13,Westbourne Terrace Road,London,,,,,,,,,,,,
,W2,W,way,149060320,way/149060320,51.5100381,-0.1923192,The Champion,,1,Wellington Terrace,London,+44 20 7792 4527,,,,,,,,,,,
,W2,W,way,130524644,way/130524644,51.5148732,-0.1809743,The Cleveland Arms,,28,Chilworth Street,London,+44 20 7706 1759,https://www.theclevelandarms.com/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:00,,,,,
,W2,W,way,121101761,way/121101761,51.5191374,-0.1953635,The Cow,,89,Westbourne Park Road,London,,https://thecowlondon.com,200,,,,,,,,,
,W2,W,way,383103312,way/383103312,51.5145802,-0.1662032,The Duke of Kendal,,36-38,Connaught Street,London,,,,,Q26511583,"Mo-Sa 11:00-23:00; Su 12:00-15:00,19:00-22:30",,,,,,
,W2,W,way,226743215,way/226743215,51.520345,-0.1703356,The Green Man,,,,,,,,,,,,,,,,
,W2,W,node,7099537759,node/7099537759,51.5153695,-0.1913501,The Hayden,,,,,,https://www.haydennottinghill.com/,200,,,Mo-Sa 10:00-23:00, Su 10:00-22:30,,,,,
,W2,W,way,739710241,way/739710241,51.5169802,-0.1680924,The Heron,,,Norfolk Crescent,London,+44 20 7724 8463,https://www.theheronpaddington.com/,200,,,,,,,,,
,W2,W,way,95307390,way/95307390,51.5116128,-0.1828626,The Leinster Arms,,17,Leinster Terrace,London,,,,,Q26516308,,,,,,,
,W2,W,node,10895507318,node/10895507318,51.5160154,-0.1769998,The Mad Bishop & Bear,Fuller's,,,,,https://www.madbishopandbear.co.uk/,200,,,,,,,,,
,W2,W,way,107063289,way/107063289,51.5123637,-0.1785028,The Mitre,Young's,24,Craven Terrace,London,+44 20 7262 5240,https://www.themitrehydepark.com/,200,,Q16997942,,,,,,,
,W2,W,node,15262028,node/15262028,51.5164813,-0.1698266,The Monkey Puzzle,Hall & Woodhouse,30,Southwick Street,London,+44 20 7723 0143,https://themonkeypuzzlepub.co.uk/,200,,,Mo-Sa 12:00-23:30, Su 12:00-22:30,,,,,
,W2,W,way,192794418,way/192794418,51.5161815,-0.1877444,The Porchester,,88,Bishop's Bridge Road,London,+44 20 7229 2886,https://www.theporchester.co.uk/,200,,,,,,,,,
,W2,W,way,739178496,way/739178496,51.5149697,-0.1763335,The Pride of Paddington,,1-3,Craven Road,London,+44 20 7402 2156,https://www.theprideofpaddington.co.uk/,200,,,,,,,,,
,W2,W,way,756311627,way/756311627,51.5173989,-0.1955377,The Prince Bonaparte,,80,Chepstow Road,London,+44 20 7313 9491,https://www.theprincebonapartew2.co.uk/,200,,,,,,,,,
,W2,W,way,621622012,way/621622012,51.5129438,-0.1935314,The Prince Edward,Hall & Woodhouse,73,Prince's Square,London,+44 20 7727 2221,https://www.theprince-edward.co.uk/,200,,,,,,,,,
,W2,W,way,756195971,way/756195971,51.5155848,-0.1943554,The Princess Royal,,47,Hereford Road,London,,,,,,,,,,,,
,W2,W,node,3895190286,node/3895190286,51.518664,-0.1736444,The Sir Alexander Fleming,Wetherspoon,5,Merchant Square,London,,https://www.jdwetherspoon.com/pubs/the-sir-alexander-fleming-paddington/,200,,,,,,,,,
,W2,W,way,155488605,way/155488605,51.5150087,-0.1739,The Sussex Arms,,21,London Street,London,+44 20 7723 1026,https://www.stylotel.com/sussex-arms/,200,,,,,,,,,
,W2,W,way,749323368,way/749323368,51.5116567,-0.1770506,The Swan,Fuller's,66,Bayswater Road,London,,https://www.swanhydepark.co.uk/,200,,Q7653450,,,,,,,
