id,name,operator,calc_postcode_district,calc_postcode_area,lat,lon,addr_housenumber,addr_street,addr_city,serper_query,confidence,suggested_website,suggested_website_original,validation_status,alternates_json,notes
way/342206350,The Audley Public House,,W1K,W,51.5097236,-0.1515716,41-43,Mount Street,London,"""The Audley Public House"" pub London 41-43 Mount Street W1K",0.950,https://theaudleypublichouse.com/,https://theaudleypublichouse.com/,200,"[""https://www.palatemag.co.uk/the-audley/"", ""https://indagare.com/restaurant/the-audley-public-house"", ""https://alotea.com/london/restaurants/the-audley-public-house"", ""https://www.thegentlemansjournal.com/article/the-audley-public-house-review-book/"", ""https://www.top50gastropubs.com/Pubs/UK/Greater-London/the-audley.html""]","openai:The URL is the official website for The Audley Public House, explicitly mentions the location at Mayfair's South Audley Street and Mount Street, matching the pub's address 41-43 Mount Street, London W1K. It is not an aggregator or social network.;loc_ok=near_coords"
way/249211261,Bonds,,W1S,W,51.514038,-0.145796,11-16,Dering Street,London,"""Bonds"" pub London 11-16 Dering Street W1S",0.950,https://www.thechaptercollection.co.uk/bonds-mayfair,https://www.thechaptercollection.co.uk/bonds-mayfair,200,"[""https://www.mapquest.com/gb/england/bonds-528145861"", ""https://www.stonegategroup.co.uk/locations/bonds-mayfair/554/"", ""https://www.beerintheevening.com/pubs/s/34/3480/Bonds/Mayfair"", ""https://www.thefork.com/restaurant/bonds-mayfair-r741269"", ""https://www.thechaptercollection.co.uk/bonds-mayfair/contact""]","openai:The Chapter Collection site clearly matches the pub name Bonds at 11-16 Dering Street, Mayfair, London, with a strong geo match and detailed pub description, indicating it is the official or operator site.;loc_ok=near_coords"
node/12045676386,Bricklayers Arms,Samuel Smith,W1T,W,51.517691,-0.1333706,31,Gresse Street,London,"""Bricklayers Arms"" pub London 31 Gresse Street W1T",0.000,https://thebricklayersarmslondon2.cafecityguide.website/,https://thebricklayersarmslondon2.cafecityguide.website/,200,"[""https://www.pubsgalore.co.uk/pubs/22198/"", ""https://london.randomness.org.uk/wiki.cgi?Bricklayers_Arms,_W1T_1QS"", ""https://www.mapquest.com/gb/england/the-bricklayers-arms-525331447""]",heuristic:https://thebricklayersarmslondon2.cafecityguide.website/;ai_review=Candidate URL is a generic third-party site (cafecityguide.website) not an official or operator site for the Bricklayers Arms; no indication it is the official web presence.
way/40917016,Carpenters Arms,,W1T,W,51.5217801,-0.1364802,68-70,Whitfield Street,London,"""Carpenters Arms"" pub London 68-70 Whitfield Street W1T",0.000,"https://london.randomness.org.uk/wiki.cgi?Carpenters_Arms,_W1T_4EY","https://london.randomness.org.uk/wiki.cgi?Carpenters_Arms,_W1T_4EY",200,"[""https://www.thecarpentersarmsw1.co.uk/"", ""https://www.fanzo.com/en/bar/16479/carpenters-arms"", ""https://www.beeradvocate.com/beer/profile/66163/?view=ratings"", ""https://flavoursearch.com/venues/1841/carpenters-arms"", ""https://www.tagvenue.com/rooms/london/3435/carpenters-arms/the-belle-bar-roof-terrace""]","heuristic:https://london.randomness.org.uk/wiki.cgi?Carpenters_Arms,_W1T_4EY;ai_review=URL is a third-party guide page, not the official or operator site for the Carpenters Arms pub."
way/98535850,Duke of York,,W1T,W,51.5187247,-0.1359643,47,Rathbone Street,London,"""Duke of York"" pub London 47 Rathbone Street W1T",0.900,https://www.mcmullens.co.uk/local-pub/duke-of-york/,https://www.mcmullens.co.uk/local-pub/duke-of-york/,200,"[""https://www.buildington.co.uk/buildings/9653/london-w1/47-rathbone-street/the-duke-of-york"", ""https://wanderlog.com/place/details/3437729/duke-of-york-fitzrovia"", ""https://www.mapquest.com/gb/england/the-duke-of-york-775525730"", ""https://www.tagvenue.com/venues/greater-london/61512/duke-of-york-fitzrovia""]","openai:This is the official site of McMullen, a known pub operator, with a dedicated page for the Duke of York in Fitzrovia, London. It matches the pub name and location well and is not an aggregator or social network.;loc_ok=district+address"
way/750447445,Fitzrovia Belle,,W1T,W,51.5225133,-0.1357722,174,Tottenham Court Road,London,"""Fitzrovia Belle"" pub London 174 Tottenham Court Road W1T",0.950,https://www.bellepubsandrestaurants.co.uk/fitzroviabelle,https://www.bellepubsandrestaurants.co.uk/fitzroviabelle,200,"[""https://www.bellepubsandrestaurants.co.uk/"", ""https://www.pubology.co.uk/pubs/5448.html"", ""https://www.bloomsburylondon.com/tenants/fitzrovia-belle"", ""https://www.expedia.com/London-Hotels-The-Fitzrovia-Belle-Hotel.h15988306.Hotel-Information""]","openai:The URL is a dedicated page for Fitzrovia Belle on the Belle Pubs & Restaurants site, matches the pub name and address (174 Tottenham Court Road), and has the highest combined page evidence score and relevant snippet details.;loc_ok=address_tokens"
way/138339524,Fitzroy Tavern,,W1T,W,51.518648,-0.1346453,16,Charlotte Street,London,"""Fitzroy Tavern"" pub London 16 Charlotte Street W1T",1.000,https://fitzroytavern.co.uk/,https://fitzroytavern.co.uk/,200,"[""https://fitzroytavern.co.uk/menus/"", ""https://fitzroytavern.co.uk/book/"", ""https://www.mapquest.com/gb/england/fitzroy-tavern-775775077"", ""https://londonspubswherehistoryreallyhappened.wordpress.com/2018/03/28/the-fitzroy-tavern/""]","openai:The URL fits the pub name exactly and the page mentions the exact address 16 Charlotte Street, London W1T 2LY matching the given address and district, indicating it is the official site.;loc_ok=district+address"
way/97209483,The Blue Posts,Samuel Smith,W1T,W,51.5169725,-0.1354669,81,Newman Street,London,"""The Blue Posts"" pub London 81 Newman Street W1T",0.000,https://www.pubsgalore.co.uk/pubs/22350/,https://www.pubsgalore.co.uk/pubs/22350/,200,"[""https://pubology.co.uk/pubs/4704.html"", ""https://www.mapquest.com/gb/england/the-blue-posts-777110928""]","heuristic:https://www.pubsgalore.co.uk/pubs/22350/;ai_review=URL is a third-party pub directory site (pubsgalore.co.uk), not the official site or operator page for The Blue Posts pub."
way/294886275,The Court,,W1T,W,51.5229841,-0.1369163,108A,Tottenham Court Road,London,"""The Court"" pub London 108A Tottenham Court Road W1T",0.000,https://www.pubsgalore.co.uk/pubs/22247/,https://www.pubsgalore.co.uk/pubs/22247/,200,"[""https://www.thecourtlondon.co.uk/"", ""https://pubwiki.co.uk/LondonPubs///StPancras/Roebuck.shtml"", ""https://www.fanzo.com/en/bar/14243/the-court"", ""https://www.urbanary.co.uk/venues/london/the-court-8lgmsa""]","heuristic:https://www.pubsgalore.co.uk/pubs/22247/;ai_review=Pubs Galore is a third-party review and directory site, not the official site or operator page for The Court pub."
way/210891582,The George & Dragon,,W1T,W,51.5229896,-0.1420012,151,Cleveland Street,London,"""The George & Dragon"" pub London 151 Cleveland Street W1T",0.000,https://committees.westminster.gov.uk/mgAi.aspx?ID=12498,https://committees.westminster.gov.uk/mgAi.aspx?ID=12498,200,"[""https://the-george-dragon-fitzrovia.wheree.com/"", ""https://www.postcard.inc/places/the-george-and-dragon-fitzrovia-london-jbi5QNRsrbF?userId=google"", ""https://mindtrip.ai/restaurant/london-greater/george-dragon-fitzrovia/re-SSkdmnB2"", ""https://agg.uk.com/sites/default/files/2025-04/George%20and%20Dragon%2C%20Fitzrovia%2C%20W1_1.pdf"", ""https://www.flickr.com/photos/55935853@N00/6148378104/""]","heuristic:https://committees.westminster.gov.uk/mgAi.aspx?ID=12498;ai_review=URL is a Westminster City Council meeting agenda page mentioning the pub, not the pub's official or operator website."
way/251068938,The Hope,,W1T,W,51.5204168,-0.1353404,15,Tottenham Street,London,"""The Hope"" pub London 15 Tottenham Street W1T",0.000,https://thesession.org/sessions/8033,https://thesession.org/sessions/8033,200,"[""https://the-hope-fitzrovia.wheree.com/"", ""https://www.mapquest.com/gb/england/the-hope-524810695"", ""https://www.beerintheevening.com/pubs/s/83/833/Hope/Tottenham_Court_Road""]","heuristic:https://thesession.org/sessions/8033;ai_review=The URL is a session listing site about events at The Hope, not the official website or operator page for the pub itself."
way/118806519,The One Tun,Young's,W1T,W,51.5191444,-0.1367032,58-60,Goodge Street,London,"""The One Tun"" pub London 58-60 Goodge Street W1T",1.000,https://www.theonetun.co.uk/,https://www.theonetun.co.uk/,200,"[""https://www.mapquest.com/gb/england/the-one-tun-523937232"", ""https://pubwiki.co.uk/LondonPubs///StPancras/OneTun.shtml"", ""https://www.fanzo.com/en/bar/1402/one-tun-goodge-street"", ""https://www.theonetun.co.uk/contact-us/""]","openai:The URL is the official website of The One Tun on Goodge Street, London, matching the pub's address and operator Young's, with clear location and branding evidence.;loc_ok=district+address"
way/98535852,The Queen Charlotte,BrewDog,W1T,W,51.5192265,-0.1357686,43,Goodge Street,London,"""The Queen Charlotte"" pub London 43 Goodge Street W1T",0.950,https://www.thequeencharlotte.co.uk/,https://www.thequeencharlotte.co.uk/,200,"[""https://london.randomness.org.uk/wiki.cgi?Queen_Charlotte,_W1T_1TA"", ""https://www.mapquest.com/gb/england/the-queen-charlotte-523900552"", ""https://londonist.com/pubs/pubs/pubs/the-draft-house-charlotte"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-camden/london-borough-of-camden/london/the-queen-charlotte-4c46ee""]","openai:The URL is the official independent website for The Queen Charlotte at 43 Goodge Street, matching the pub's address and name exactly, with strong page evidence and geo bonus.;loc_ok=near_coords"
9eeb2b4b-d67f-4976-b80f-0cfd197c9634,Wheatsheaf,Independent,W1T,W,51.5177,-0.134025,,,,"""Wheatsheaf"" pub London W1T",0.000,https://www.mapquest.com/gb/england/the-wheatsheaf-527635866,https://www.mapquest.com/gb/england/the-wheatsheaf-527635866,202,"[""https://londonspubswherehistoryreallyhappened.wordpress.com/2018/01/16/the-wheatsheaf/"", ""https://www.nicholsonspubs.co.uk/restaurants/london/wheatsheaf/food"", ""https://www.nicholsonspubs.co.uk/restaurants/london/wheatsheaf"", ""https://www.tagvenue.com/venues/london/58583/the-wheatsheaf-2""]","heuristic:https://www.mapquest.com/gb/england/the-wheatsheaf-527635866;ai_review=URL is a generic map listing, not an official or operator site for the Wheatsheaf pub"
way/148893860,Angel In The Fields,Samuel Smith,W1U,W,51.5180582,-0.1513399,37,Thayer Street,London,"""Angel In The Fields"" pub London 37 Thayer Street W1U",0.950,https://angelinthefields.site/,https://angelinthefields.site/,200,"[""https://listlondonpubs.com/pub_key/angel-in-the-fields/"", ""https://www.marylebonevillage.com/food-and-drink/item/1002-angel-in-the-fields"", ""https://londonist.com/pubs/pubs/angel-in-the-fields"", ""https://www.divento.com/en/london/9231-angel-in-the-fields-marylebone-london.html"", ""https://wanderlog.com/place/details/4395546/angel-in-the-fields""]","openai:The URL is a dedicated site for Angel In The Fields at 37 Thayer Street, London, matching the pub's exact address and operator Samuel Smith, indicating it is the official or primary website.;loc_ok=district+address"
way/134708045,Golden Eagle,,W1U,W,51.5176529,-0.150847,59,Marylebone Lane,London,"""Golden Eagle"" pub London 59 Marylebone Lane W1U",0.900,https://www.pubology.co.uk/pubs/3589.html,https://www.pubology.co.uk/pubs/3589.html,200,"[""https://londonist.com/pubs/the-golden-eagle"", ""https://pubgallery.co.uk/pubs/golden-eagle-marylebone/"", ""https://www.marylebonevillage.com/food-and-drink/item/277-the-golden-eagle""]","openai:The URL matches the exact address 59 Marylebone Lane with postcode W1U 2NY and has strong geo evidence, indicating it is specifically about this pub.;loc_ok=near_coords"
way/148011247,The Barley Mow,,W1U,W,51.5196984,-0.155661,8,Dorset Street,London,"""The Barley Mow"" pub London 8 Dorset Street W1U",0.900,https://marylebone-london.uk/listing/the-barley-mow-marylebone-pub/,https://marylebone-london.uk/listing/the-barley-mow-marylebone-pub/,200,"[""https://thebarleymowmarylebone.com/"", ""https://www.cubitthouse.co.uk/the-barley-mow-mayfair/"", ""https://makeitmarylebone.co.uk/brand/barley-mow/"", ""https://londonist.com/pubs/pubs/the-barley-mow""]","openai:URL mentions Dorset Street and Marylebone, matching the pub's address; page snippet confirms Grade II listed free house on Dorset Street, strong location match.;loc_ok=district+address"
way/300860985,The Beehive,,W1U,W,51.5200509,-0.1573052,126,Crawford Street,London,"""The Beehive"" pub London 126 Crawford Street W1U",0.000,https://www.thebeehivepub.london/,https://www.thebeehivepub.london/,200,"[""https://london.randomness.org.uk/wiki.cgi?Beehive,_W1U_6BF"", ""https://www.passportdelicious.com/pub-with-good-f/"", ""https://www.mapquest.com/gb/england/the-beehive-526604858"", ""https://www.civilserviceworld.com/news/article/restaurant-review-the-beehive-pub"", ""https://www.beerintheevening.com/pubs/s/70/7076/Beehive/Marylebone""]","heuristic:https://www.thebeehivepub.london/;ai_review=The URL describes multiple Beehive pubs across London but does not specifically represent the single pub at 126 Crawford Street, London W1U."
way/134071472,The Cock and Lion,,W1U,W,51.5163697,-0.1497601,62,Wigmore Street,London,"""The Cock and Lion"" pub London 62 Wigmore Street W1U",0.900,https://www.useyourlocal.com/pubs/cock-and-lion-london-w1-12124/,https://www.useyourlocal.com/pubs/cock-and-lion-london-w1-12124/,200,"[""https://uk.indeed.com/viewjob?jk=6599c0753680bfd0"", ""https://www.flickr.com/photos/55935853@N00/2366917479"", ""https://www.beerintheevening.com/pubs/show.shtml/84/Cock_and_Lion/Bond_Street"", ""https://www.marylebonevillage.com/food-and-drink/item/407-cock-and-lion"", ""https://www.foodhygienerating.co.uk/establishment/the-cock-and-lion/westminster/1884169""]","openai:The URL clearly identifies the pub by name and exact address 62 Wigmore Street, London W1U, matching the given pub data. It is not an aggregator or social network and has strong geo evidence.;loc_ok=near_coords"
way/235395299,The Hart,,W1U,W,51.5184192,-0.1547788,56,Blandford Street,London,"""The Hart"" pub London 56 Blandford Street W1U",0.900,https://www.thehartw1.com/,https://www.thehartw1.com/,200,"[""https://www.thehartw1.com/dining/"", ""https://www.portmanmarylebone.com/maps/the-hart/"", ""https://makeitmarylebone.co.uk/brand/the-hart/"", ""https://www.wallpaper.com/travel/restaurants/the-hart-public-house-london-review"", ""https://www.hardens.com/az/restaurants/london/w1u/the-hart.htm""]","openai:The URL https://www.thehartw1.com/ is the official site of The Hart pub at 56 Blandford Street, London W1U, matching the pub's address and name exactly. It is not an aggregator or social network and has strong page evidence.;loc_ok=address_tokens"
way/345140316,Horse and Groom,Samuel Smith's Brewery,W1W,W,51.5198684,-0.142414,128,Great Portland Street,London,"""Horse and Groom"" pub London 128 Great Portland Street W1W",0.900,https://www.pubology.co.uk/pubs/2869.html,https://www.pubology.co.uk/pubs/2869.html,200,"[""https://www.horseandgroombelgravia.co.uk/"", ""https://london.randomness.org.uk/wiki.cgi?Horse_And_Groom,_W1W_6PX"", ""https://www.squaremeal.co.uk/restaurants/the-horse-groom-fitzrovia_10371"", ""https://www.pubsgalore.co.uk/pubs/22282/"", ""https://beerahoy.wordpress.com/2014/11/26/horse-groom/""]","openai:The URL clearly matches the pub's name and exact address (128 Great Portland Street, W1W 6PX) with strong geographic evidence and detailed pub info. It is not an aggregator or social network.;loc_ok=near_coords"
way/345696147,Kings Arms,,W1W,W,51.5185115,-0.1402942,68,Great Titchfield Street,London,"""Kings Arms"" pub London 68 Great Titchfield Street W1W",0.900,https://www.kingsarmsw1.co.uk/,https://www.kingsarmsw1.co.uk/,200,"[""https://the-kings-arms-w1w-7ql.hotels-of-london.com/en/"", ""https://www.agoda.com/the-kings-arms-h26055977/hotel/london-gb.html"", ""https://www.cvent.com/venues/london/hotel/the-kings-arms-pub-boutique-rooms/venue-51527b93-fc2d-4090-b3fc-a9968d27d02a"", ""https://www.mcmullens.co.uk/local-pub/kings-arms/"", ""https://www.google.com/travel/hotels/entity/ChcIx8Ke_YKsjNcFGgsvZy8xdGtfajV2MBAB?ei=_CzAabqdK_zz8LAPhZmm8Qg&sa=X&ved=2ahUKEwi6i8zzibSTAxX8ORwAHYWMKY4QyfcEegQIBBBv""]","openai:The URL explicitly matches the pub name and includes the exact address 68 Great Titchfield Street, London W1W mentioned on the page, confirming it is the correct Kings Arms pub website.;loc_ok=district+address"
node/13504981692,Sixes,,W1W,W,51.5214835,-0.1430944,,,,"""Sixes"" pub London W1W",0.000,https://sixescricket.com/venues,https://sixescricket.com/venues,200,"[""https://sixescricket.com/location/london-bridge"", ""https://thevendry.com/venue/518639/sixes-fitzrovia-greater-london-united-kingdom"", ""https://www.london-unattached.com/sixes-cricket-club-fitzrovia/"", ""https://www.novacircle.com/spots/europe/united-kingdom/greater-london/london/london/sixes-social-cricket-bb80c8"", ""https://www.tagvenue.com/venues/london/12573/sixes-social-cricket-fitzrovia""]","heuristic:https://sixescricket.com/venues;ai_review=URL is for Sixes Social Cricket venues generally, not an official web presence for the single pub named Sixes in W1W"
node/6185626255,Stag's Head,,W1W,W,51.5199434,-0.1432132,102,New Cavendish Street,London,"""Stag's Head"" pub London 102 New Cavendish Street W1W",0.900,https://www.pubology.co.uk/pubs/5456.html,https://www.pubology.co.uk/pubs/5456.html,200,"[""https://pubwiki.co.uk/LondonPubs///Marylebone/StagsHead.shtml"", ""https://london.randomness.org.uk/wiki.cgi?Stag%27s_Head,_W1W_6XW"", ""https://makesweat.com/cityhash/270724"", ""https://publocation.uk/pubs/london/westminster/stags-head""]","openai:The URL clearly references the Stag's Head at 102 New Cavendish Street, W1W 6XW with strong geo evidence and detailed pub info, making it the best match. Pubwiki and randomness.org.uk are good but less authoritative; others are less relevant.;loc_ok=near_coords"
node/312159181,The Albany,,W1W,W,51.523319,-0.143984,240-242,Great Portland Street,London,"""The Albany"" pub London 240-242 Great Portland Street W1W",0.000,https://pubology.co.uk/pubs/3492.html,https://pubology.co.uk/pubs/3492.html,200,"[""https://streets.openalfa.co.uk/streets/albany-street-nw1-regent-s-park-ward"", ""https://www.geostats.co.uk/postcode/w1w-5"", ""https://www.grubbee.co.uk/westminster/devonshire-arms-public-house/411398.html"", ""https://www.westminster.gov.uk/sites/default/files/licensing_news_22072018.pdf"", ""https://www.westminster.gov.uk/sites/default/files/licensing_news_29072018.pdf""]","heuristic:https://pubology.co.uk/pubs/3492.html;ai_review=The URL is a third-party pub directory page, not the official site or operator page for The Albany pub."
way/244772127,The Cock Tavern,Samuel Smith,W1W,W,51.5167819,-0.1414027,27,Great Portland Street,London,"""The Cock Tavern"" pub London 27 Great Portland Street W1W",0.950,https://cocktavern-london.co.uk/,https://cocktavern-london.co.uk/,200,"[""https://www.mapquest.com/gb/england/cock-tavern-512410548"", ""https://www.novacircle.com/spots/europe/united-kingdom/england/london/london/cock-tavern-fe5240"", ""https://wanderlog.com/place/details/1485305/cock-tavern"", ""https://cocktavern-london.co.uk/book/""]","openai:The URL cocktavern-london.co.uk matches the pub name and address exactly (27 Great Portland Street, London W1W 8QE), with strong evidence on the page including contact details and operator Samuel Smith. Other candidates are aggregators or less direct.;loc_ok=district+address"
way/431545353,The Green Man,,W1W,W,51.5189364,-0.1394686,36,Riding House Street,London,"""The Green Man"" pub London 36 Riding House Street W1W",0.000,https://www.mapquest.com/gb/england/the-green-man-525787988,https://www.mapquest.com/gb/england/the-green-man-525787988,202,"[""https://www.thegreenmanw1.co.uk/"", ""https://londonist.com/pubs/pubs/pubs/the-green-man"", ""https://www.squaremeal.co.uk/restaurants/the-green-man-riding-house-street_1838"", ""https://www.thegreenmanw1.co.uk/menus/food"", ""https://www.thegreenmanw1.co.uk/menus/mainmenu""]","heuristic:https://www.mapquest.com/gb/england/the-green-man-525787988;ai_review=URL is a generic map listing, not an official or operator site for the specific pub"
way/659467810,The Ship,,W1W,W,51.5203515,-0.1407759,134,New Cavendish Street,London,"""The Ship"" pub London 134 New Cavendish Street W1W",0.950,https://theshipw1.com/,https://theshipw1.com/,200,"[""https://the-ship-23.wheree.com/"", ""https://www.mapquest.com/gb/england/the-ship-522916033"", ""https://theshipw1.com/contact-us""]","openai:The URL theshipw1.com explicitly mentions the exact address 134 New Cavendish Street, Fitzrovia, London, W1W 6YB matching the pub's location and name, indicating it is the official website of The Ship pub at that address.;loc_ok=district+address"
way/183024352,Yorkshire Grey,Samuel Smith,W1W,W,51.5189024,-0.1413529,46,Langham Street,London,"""Yorkshire Grey"" pub London 46 Langham Street W1W",0.000,https://www.yorkshiregrey.com/,https://www.yorkshiregrey.com/,200,"[""https://yorkshire-grey-fitzrovia.weeblyte.com/"", ""https://london.randomness.org.uk/wiki.cgi?Yorkshire_Grey,_W1W_7AX"", ""https://www.mapquest.com/gb/england/the-yorkshire-grey-507837993"", ""https://londonist.com/pubs/pubs/pubs/yorkshire-grey"", ""https://www.flickr.com/photos/55935853@N00/54925943330/""]","heuristic:https://www.yorkshiregrey.com/;ai_review=Page text excerpt is CSS code, no evidence it is the official site for Yorkshire Grey at 46 Langham Street, London"
5358fac6-0b9d-42f1-9a0d-c1834240f62e,Bear,Craft Beer Co,W2,W,51.5149,-0.17577,,,,"""Bear"" pub London W2",0.000,https://www.thebearpaddington.com/,https://www.thebearpaddington.com/book,200,"[""https://www.thebearpaddington.com/book"", ""https://londonist.com/london/pubs/the-bear-in-paddington"", ""https://www.mapquest.com/gb/england/the-bear-775963718"", ""https://autoreserve.com/en/restaurants/PVTg4m8yt7iwMrBBpMcg"", ""https://www.tagvenue.com/venues/greater-london/63842/the-bear-pub""]",heuristic:https://www.thebearpaddington.com/book;ai_confirmed_loc_fail=district_only_no_geo
way/733941338,Royal Exchange,,W2,W,51.5182131,-0.1698328,26,Sale Place,London,"""Royal Exchange"" pub London 26 Sale Place W2",0.900,https://royalexchangepub.co.uk/,https://royalexchangepub.co.uk/,200,"[""https://the-royal-exchange-pub.wheree.com/"", ""https://www.mapquest.com/gb/england/the-royal-exchange-pub-524726889"", ""https://x.com/LondonPubMap/status/2046540784455872916""]","openai:The URL is a dedicated domain matching the pub name and address exactly (26 Sale Place, London W2), with the highest page evidence score and no signs of being an aggregator or social network.;loc_ok=district+address"
node/30585304,The Bayswater Arms,Taylor Walker,W2,W,51.5126423,-0.187786,,,,"""The Bayswater Arms"" pub London W2",0.900,https://www.pubsgalore.co.uk/pubs/54693/,https://www.pubsgalore.co.uk/pubs/54693/,200,"[""https://directory.essexlive.news/company/b7b5475d99a300048c2c3e685fd0fc28"", ""https://www.flickr.com/photos/garstonian/12840350014"", ""https://www.greeneking.co.uk/pubs/greater-london/bayswater-arms/family-friendly"", ""https://www.alamy.com/stock-photo/bayswater-pub.html"", ""https://www.inapub.co.uk/pubs/the-bayswater-arms/london/W24QH/7954.aspx""]","openai:The URL is a dedicated pub listing for The Bayswater Arms in W2 with the correct address (99 Queensway, W2 4QH) and operator Taylor Walker, matching the pub's district and location coordinates.;loc_ok=near_coords"
node/2261572101,The Bridge House,,W2,W,51.5210275,-0.1842132,13,Westbourne Terrace Road,London,"""The Bridge House"" pub London 13 Westbourne Terrace Road W2",0.000,https://www.thisispaddington.com/article/the-bridge-house,https://www.thisispaddington.com/article/the-bridge-house,200,"[""https://www.thebridgehouselittlevenice.co.uk/findus"", ""https://www.thebridgehouselittlevenice.co.uk/"", ""https://www.mapquest.com/gb/england/the-bridge-house-523753459"", ""https://memoirsofametrogirl.com/2013/04/17/the-bridge-house-review-little-venice-london-seasonal-pub-grub-in-theatrical-surroundings/comment-page-2/"", ""https://www.visitlondon.com/things-to-do/place/43175841-bridge-house""]","heuristic:https://www.thisispaddington.com/article/the-bridge-house;ai_review=URL is a BID/community page mentioning the pub, not the official site or operator page for The Bridge House at 13 Westbourne Terrace Road"
way/149060320,The Champion,,W2,W,51.5100381,-0.1923192,1,Wellington Terrace,London,"""The Champion"" pub London 1 Wellington Terrace W2",0.000,"https://london.randomness.org.uk/wiki.cgi?Champion,_W2_4LW","https://london.randomness.org.uk/wiki.cgi?Champion,_W2_4LW",200,"[""https://www.thechampionpub.co.uk/"", ""https://www.thechampionpub.co.uk/about-us"", ""https://prospeo.io/c/the-champion"", ""https://www.eatdrinkmeet.co.uk/find-a-location/venue/london/the-champion""]","heuristic:https://london.randomness.org.uk/wiki.cgi?Champion,_W2_4LW;ai_review=URL is a third-party guide page about the pub, not the official or operator website for The Champion at 1 Wellington Terrace, London"
way/383103312,The Duke of Kendal,,W2,W,51.5145802,-0.1662032,36-38,Connaught Street,London,"""The Duke of Kendal"" pub London 36-38 Connaught Street W2",0.000,https://www.beerintheevening.com/pubs/results.shtml?tr=276&page=138,https://www.beerintheevening.com/pubs/results.shtml?tr=276&page=138,200,"[""https://streets.openalfa.co.uk/streets/kendal-street-w2-albion-gate-knightsbridge-and-belgravia-ward-city-of-westminster-greater-london"", ""https://www.beerintheevening.com/pubs/results.shtml?tr=50&page=149"", ""https://streets.openalfa.co.uk/streets/west-garden-place-w2-hyde-park-ward-city-of-westminster-greater-london"", ""https://streets.openalfa.co.uk/knightsbridge-and-belgravia-ward/eating-drinking"", ""https://www.seeker.info/location/en-de/Hogg_&_Son_Pharmacy@51.5146201,-0.1666594/theme/99__All?lang=en""]","heuristic:https://www.beerintheevening.com/pubs/results.shtml?tr=276&page=138;ai_review=URL is a generic pub listing site page, not an official site or operator page for The Duke of Kendal at 36-38 Connaught Street, London"
way/226743215,The Green Man,,W2,W,51.520345,-0.1703356,,,,"""The Green Man"" pub London W2",0.000,https://www.publove.co.uk/pubs/green-man,https://www.publove.co.uk/pubs/green-man,200,"[""https://marble-arch.london/eating-out/the-green-man/"", ""https://www.flickr.com/photos/55935853@N00/6840979112"", ""https://www.fanzo.com/en/bar/229296/the-green-man"", ""https://uk-london.us/hotel/publovethegreenman"", ""https://www.hotels.com/ho470429/publove-the-green-man-hostel-london-united-kingdom/""]","heuristic:https://www.publove.co.uk/pubs/green-man;ai_review=URL is for a PubLove hostel and pub in Paddington, not clearly the official site for The Green Man pub in W2 district; no direct match to the named venue"
way/95307390,The Leinster Arms,,W2,W,51.5116128,-0.1828626,17,Leinster Terrace,London,"""The Leinster Arms"" pub London 17 Leinster Terrace W2",0.950,https://desdemoor.co.uk/leinster-arms-w2/,https://desdemoor.co.uk/leinster-arms-w2/,200,"[""https://www.pubsgalore.co.uk/pubmap/22521/"", ""https://www.mapquest.com/gb/england/the-leinster-arms-523063731"", ""https://www.pubsmiths.co.uk/leinster-arms-bayswater"", ""https://londontheinside.com/location/the-leinster-arms/""]","openai:The URL page mentions the exact address 17 Leinster Terrace W2 3EU matching the pub's address and location, indicating it is about the correct Leinster Arms pub in London. It is not an aggregator or social network.;loc_ok=near_coords"
way/756195971,The Princess Royal,,W2,W,51.5155848,-0.1943554,47,Hereford Road,London,"""The Princess Royal"" pub London 47 Hereford Road W2",0.000,https://www.thegoodfoodguide.co.uk/restaurant/the-princess-royal/id/46012,https://www.thegoodfoodguide.co.uk/restaurant/the-princess-royal/id/46012,200,"[""https://www.cubitthouse.co.uk/the-princess-royal-boutique-hotel-notting-hill/"", ""https://jobtoday.com/gb/company/bar-lodging-restaurant-the-princess-royal-pub-and--qR4AGv"", ""https://www.bestboutiquehotelsworldwide.com/hotels/boutique-hotel-uk-london-the-princess-royal-notting-hill"", ""https://www.mapquest.com/gb/england/the-princess-royal-pub-rooms-notting-hill-525968900"", ""https://www.cubitthouse.co.uk/the-princess-royal-boutique-hotel-notting-hill/menus/""]","heuristic:https://www.thegoodfoodguide.co.uk/restaurant/the-princess-royal/id/46012;ai_review=The URL is a Good Food Guide review page, not the official website or operator page for the pub The Princess Royal at 47 Hereford Road, London W2."
82059d1f-af40-4efd-a2ee-afd0835be1db,Union Bar & Grill,,W2,W,51.5195,-0.179849,,,,"""Union Bar & Grill"" pub London W2",0.000,https://canalboatholidays.co.uk/,https://canalboatholidays.co.uk/canal-side-pubs,200,"[""https://canalboatholidays.co.uk/canal-side-pubs"", ""https://www.yell.com/s/pubs-kilburn+park-north+west+london.html"", ""https://www.tagvenue.com/rooms/london/73097/union-paddington-bar-grill/semi-private-event-space"", ""https://www.tagvenue.com/rooms/london/109783/union-paddington-bar-grill/private-hire"", ""https://www.tagvenue.com/venues/london/41233/union-paddington-bar-grill""]","heuristic:https://canalboatholidays.co.uk/;ai_review=The URL is for a canal boat holiday hire company, not an official site for the Union Bar & Grill pub in W2 London."
